1,9.35808E-08,1.43856E-07,1.0328E-07,2.10657E-07,8.96864E-08,6.35733E-08,4.5843E-08,9.09767E-08,7.3566E-08,2.85489E-08,1.41041E-07,7.70575E-08,1.14512E-07,2.27706E-08,8.09572E-08,2.10157E-07,1.31734E-07,4.83478E-08,8.35477E-08,2.9643E-07,6.86491E-07,1.40086E-07,1.57334E-07,2.30606E-07,3.38619E-07,5.60987E-07,4.09353E-07,4.35643E-07,2.01507E-07,1.10747E-06,8.18598E-07
61,0.009993331,0.011778327,0.011237244,0.015821445,0.012162909,0.011378607,0.010925618,0.014837169,0.014228023,0.010560723,0.020476144,0.017092966,0.021292634,0.012229229,0.020547961,0.029413017,0.025634378,0.019465449,0.024607691,0.039832179,0.053199308,0.033428895,0.03685223,0.043173889,0.051747691,0.061001601,0.058558615,0.061608632,0.049763615,0.084778958,0.081148222
62,0.010459408,0.012314312,0.011761883,0.016534405,0.012741536,0.011933142,0.011471104,0.015553353,0.014924995,0.011107276,0.021452014,0.017938738,0.02232861,0.012880472,0.021574323,0.030804219,0.026883683,0.02047521,0.025849367,0.041699802,0.055559118,0.035079525,0.038665962,0.045252745,0.054186155,0.063779335,0.061292847,0.064477906,0.052207363,0.088474229,0.084774896
63,0.010939122,0.012865368,0.012301882,0.017267034,0.013337587,0.012505009,0.012034278,0.016291534,0.015643869,0.011672524,0.022457135,0.018811425,0.023396608,0.013554905,0.022633712,0.032236303,0.028171551,0.021519368,0.027131462,0.043621041,0.057980161,0.036781757,0.040535937,0.047393581,0.056694349,0.066631625,0.064103625,0.067426933,0.054725711,0.092259497,0.088493972
64,0.011432638,0.013431655,0.012857423,0.018019526,0.013951278,0.013094447,0.012615402,0.017051996,0.016384942,0.012256778,0.023491849,0.019711397,0.024497028,0.014252942,0.023726582,0.033709694,0.02949845,0.022598463,0.028454534,0.045596366,0.060462738,0.038536199,0.042462786,0.049596985,0.059272796,0.069558841,0.066991429,0.070456171,0.057319369,0.096134771,0.092305591
65,0.011940114,0.014013334,0.013428685,0.018792071,0.014582829,0.013701692,0.013214738,0.017835019,0.017148511,0.012860347,0.024556494,0.020639022,0.025630268,0.014974995,0.024853386,0.035224805,0.030864839,0.02371303,0.029819134,0.047626231,0.063007128,0.040343444,0.044447123,0.051863523,0.061921991,0.072561316,0.069956701,0.07356604,0.059989012,0.100100005,0.096209837
66,0.012461712,0.014610559,0.014015846,0.019584857,0.015232451,0.014326977,0.013832546,0.018640882,0.017934869,0.01348354,0.0256514,0.021594662,0.026796717,0.015721474,0.026014568,0.03678204,0.032271167,0.024863599,0.031225801,0.049711072,0.065613585,0.042204069,0.04648954,0.054193737,0.064642397,0.07563935,0.072999849,0.076756921,0.062735283,0.104155102,0.100206738
67,0.012997588,0.015223488,0.014619082,0.020398068,0.015900359,0.014970536,0.014469085,0.019469859,0.018744306,0.014126664,0.026776896,0.022578676,0.027996758,0.016492789,0.027210566,0.038381792,0.033717877,0.026050694,0.032675068,0.051851304,0.068282338,0.044118636,0.048590616,0.056588146,0.06743445,0.078793207,0.076121242,0.080029154,0.06555879,0.108299913,0.10429627
68,0.013547899,0.015852272,0.015238568,0.021231885,0.016586763,0.015632599,0.015124611,0.020322223,0.019577109,0.014790024,0.027933302,0.023591418,0.029230768,0.017289347,0.028441813,0.040024445,0.035205399,0.027274834,0.034167459,0.054047329,0.071013593,0.046087692,0.050750906,0.059047247,0.070298552,0.082023116,0.079321214,0.083383037,0.06846011,0.112534233,0.108478348
69,0.014112801,0.016497063,0.015874477,0.022086486,0.017291869,0.016313393,0.015799378,0.021198241,0.020433564,0.015473924,0.029120934,0.024633238,0.030499118,0.018111553,0.029708735,0.041710369,0.036734158,0.028536531,0.035703487,0.056299527,0.073807531,0.048111766,0.052970949,0.061571509,0.073235075,0.085329268,0.082600058,0.086818829,0.071439783,0.116857806,0.112752835
70,0.014692446,0.01715801,0.016526978,0.022962048,0.018015885,0.017013145,0.01649364,0.022098179,0.02131395,0.016178667,0.030340102,0.025704483,0.031802173,0.01895981,0.031011752,0.043439926,0.038304567,0.029836291,0.037283656,0.058608259,0.07666431,0.050191372,0.055251262,0.06416138,0.07624436,0.088711819,0.085958031,0.090336746,0.074498313,0.121270319,0.117119534
71,0.015286987,0.017835261,0.017196241,0.023858741,0.018759014,0.01773208,0.017207647,0.023022299,0.022218546,0.016904553,0.031591109,0.026805493,0.033140289,0.019834519,0.032351275,0.045213465,0.039917029,0.031174614,0.03890846,0.060973869,0.079584059,0.052327007,0.057592342,0.066817281,0.079326714,0.092170886,0.08939535,0.09393696,0.077636168,0.12577141,0.121578191
72,0.015896573,0.018528961,0.017882432,0.024776736,0.019521456,0.01847042,0.017941649,0.02397086,0.023147627,0.01765188,0.032874254,0.027936605,0.034513818,0.020736078,0.033727712,0.047031324,0.041571939,0.032551992,0.040578383,0.06339668,0.082566886,0.054519148,0.059994666,0.069539607,0.082482414,0.095706551,0.092912191,0.097619603,0.08085378,0.130360658,0.126128496
73,0.016521353,0.019239254,0.018585716,0.025716198,0.020303412,0.019228384,0.018695892,0.024944116,0.024101465,0.018420947,0.034189828,0.029098149,0.035923102,0.021664883,0.03514146,0.04889383,0.043269681,0.033968911,0.042293897,0.065876996,0.085612873,0.056768258,0.062458689,0.072328728,0.0857117,0.099318856,0.096508693,0.101384762,0.08415154,0.135037592,0.130770079
74,0.017161476,0.019966281,0.019306257,0.026677291,0.021105077,0.02000619,0.019470622,0.025942319,0.025080327,0.019212048,0.035538117,0.030290454,0.037368479,0.022621328,0.036592911,0.050801299,0.045010628,0.035425849,0.044055466,0.068415101,0.088722074,0.059074778,0.064984844,0.075184985,0.089014781,0.103007808,0.100184951,0.105232479,0.087529803,0.139801684,0.135502514
75,0.017817085,0.020710183,0.020044215,0.027660174,0.021926647,0.020804054,0.02026608,0.026965718,0.026084479,0.020025476,0.036919401,0.031513839,0.038850278,0.023605803,0.038082449,0.052754032,0.046795144,0.036923277,0.045863538,0.071011258,0.091894521,0.061439132,0.067573541,0.078108696,0.092391832,0.106773372,0.103941023,0.109162753,0.090988883,0.144652353,0.140325316
76,0.018488324,0.021471095,0.020799749,0.028665003,0.022768312,0.02162219,0.021082508,0.028014555,0.027114181,0.020861522,0.038333952,0.032768622,0.04036882,0.024618696,0.039610449,0.05475232,0.04862358,0.038461657,0.047718556,0.07366571,0.095130217,0.063861726,0.07022517,0.081100146,0.095842992,0.110615478,0.107776922,0.113175537,0.094529054,0.149588965,0.145237942
77,0.019175337,0.022249155,0.021573016,0.029691933,0.023630262,0.022460808,0.021920144,0.029089073,0.028169691,0.021720475,0.039782038,0.034055113,0.041924418,0.025660391,0.04117728,0.056796442,0.050496279,0.040041443,0.049620945,0.076378679,0.098429141,0.066342945,0.072940095,0.084159598,0.099368365,0.114534013,0.111692622,0.117270741,0.098150552,0.154610831,0.150239791
78,0.019878264,0.023044496,0.022364171,0.030741112,0.024512684,0.023320116,0.022779223,0.030189508,0.029251263,0.022602622,0.041263918,0.035373619,0.04351738,0.026731269,0.042783302,0.058886664,0.05241357,0.041663083,0.051571121,0.079150366,0.101791246,0.068883154,0.075718658,0.087287282,0.102968022,0.118528828,0.115688052,0.121448228,0.101853566,0.159717209,0.155330202
79,0.020597243,0.023857248,0.023173367,0.031812689,0.025415762,0.024200322,0.02365998,0.031316092,0.030359147,0.023508246,0.042779846,0.036724438,0.045148004,0.027831709,0.044428867,0.06102324,0.054375772,0.043327014,0.053569489,0.081980951,0.105216457,0.071482699,0.078561177,0.090483401,0.106641995,0.122599734,0.119763101,0.125707813,0.105638249,0.164907303,0.160508458
80,0.021332412,0.024687543,0.024000754,0.032906807,0.026339678,0.025101628,0.024562645,0.032469055,0.031493589,0.024437629,0.044330069,0.038107865,0.04681658,0.028962084,0.046114317,0.063206409,0.056383193,0.045033663,0.055616437,0.084870593,0.108704675,0.074141904,0.081467944,0.09374813,0.110390284,0.126746503,0.123917615,0.13004927,0.109504707,0.170180263,0.165773782
81,0.022083906,0.025535506,0.024846481,0.034023607,0.027284611,0.026024237,0.025487447,0.033648622,0.032654832,0.025391051,0.045914825,0.03952419,0.04852339,0.030122766,0.047839989,0.065436398,0.058436128,0.046783452,0.057712345,0.087819428,0.112255774,0.076861073,0.084439228,0.097081612,0.114212848,0.130968866,0.128151395,0.134472321,0.113453005,0.175535188,0.171125341
82,0.022851859,0.026401264,0.025710695,0.035163224,0.028250737,0.026968346,0.026434613,0.034855014,0.033843114,0.026368788,0.047534348,0.040973694,0.050268708,0.031314121,0.049606207,0.067713423,0.060534861,0.048576789,0.059857577,0.090827569,0.115869601,0.079640488,0.087475272,0.100483961,0.118109613,0.135266514,0.132464201,0.138976645,0.117483163,0.180971123,0.176562243
83,0.023636402,0.027284939,0.02659354,0.036325794,0.02923823,0.027934151,0.027404365,0.036088447,0.03505867,0.027371114,0.049188863,0.042456653,0.0520528,0.032536512,0.051413288,0.070037683,0.062679663,0.050414076,0.062052482,0.09389511,0.119545977,0.082480411,0.090576294,0.103955262,0.122080467,0.1396391,0.136855749,0.143561873,0.121595157,0.186487061,0.182083538
84,0.024437667,0.028186653,0.027495158,0.037511446,0.030247262,0.028921847,0.028396925,0.037349135,0.036301729,0.028398301,0.050878589,0.04397334,0.05387592,0.033790297,0.05326154,0.072409366,0.064870792,0.052295702,0.064297399,0.09702212,0.123284695,0.085381079,0.093742484,0.107495569,0.126125259,0.144086235,0.141325709,0.148227588,0.125788919,0.192081944,0.187688219
85,0.025255781,0.029106524,0.028415688,0.038720307,0.031278,0.029931624,0.02941251,0.038637285,0.037572518,0.029450616,0.052603737,0.045524016,0.055738319,0.035075831,0.055151262,0.074828645,0.067108497,0.054222047,0.066592651,0.100208646,0.127085523,0.088342709,0.096974009,0.111104902,0.130243803,0.148607491,0.145873709,0.152973328,0.130064336,0.19775466,0.193375224
86,0.026090871,0.03004467,0.02935527,0.0399525,0.03233061,0.030963669,0.030451336,0.039953101,0.038871259,0.030528325,0.05436451,0.047108941,0.057640234,0.036393465,0.057082741,0.07729568,0.069393009,0.056193482,0.068938546,0.103454711,0.130948203,0.091365494,0.100271006,0.114783255,0.134435875,0.1532024,0.150499334,0.15779858,0.134421247,0.203504049,0.199143433
87,0.026943062,0.031001205,0.030314037,0.041208146,0.033405254,0.032018168,0.031513615,0.041296784,0.040198167,0.031631691,0.056161104,0.048728366,0.059581896,0.037743543,0.059056256,0.079810617,0.071724549,0.058210366,0.071335377,0.106760318,0.134872447,0.094449605,0.103633587,0.118530585,0.138701211,0.157870454,0.155202122,0.162702789,0.138859447,0.209328899,0.204991669
88,0.027812477,0.031976241,0.031292123,0.042487362,0.034502093,0.033095303,0.032599558,0.042668529,0.041553458,0.032760972,0.057993708,0.050382534,0.061563524,0.039126406,0.061072077,0.082373587,0.074103326,0.060273045,0.073783425,0.110125443,0.138857945,0.097595189,0.107061835,0.122346822,0.14303951,0.162611103,0.159981569,0.167685347,0.143378684,0.215227951,0.210918701
89,0.028699237,0.032969889,0.032289659,0.043790259,0.035621283,0.034195254,0.03370937,0.044068525,0.042937338,0.033916424,0.059862503,0.052071684,0.063585331,0.04054239,0.063130462,0.084984707,0.076529533,0.062381857,0.076282953,0.113550041,0.142904356,0.100802369,0.110555806,0.126231861,0.147450435,0.16742376,0.164837125,0.172745602,0.147978659,0.221199893,0.216923243
90,0.029603461,0.033982256,0.033306773,0.045116948,0.036762978,0.035318198,0.034843255,0.04549696,0.044350012,0.035098301,0.061767662,0.053796047,0.065647518,0.041991825,0.065231659,0.087644079,0.07900335,0.064537128,0.078834208,0.117034043,0.147011315,0.104071244,0.114115529,0.130185564,0.151933607,0.172307795,0.169768197,0.177882854,0.152659025,0.227243367,0.223003955
91,0.030525266,0.035013448,0.034343592,0.046467535,0.037927328,0.036464306,0.036001414,0.046954013,0.045791678,0.036306851,0.06370935,0.055555846,0.067750278,0.043475037,0.067375906,0.090351792,0.081524945,0.066739169,0.081437425,0.120577357,0.151178429,0.107401889,0.117741003,0.134207764,0.156488611,0.17726254,0.174774147,0.183096356,0.15741939,0.233356969,0.229159442
92,0.031464767,0.03606357,0.03540024,0.047842121,0.039114482,0.037633751,0.037184043,0.048439863,0.047262531,0.037542321,0.065687724,0.057351299,0.069893792,0.044992345,0.06956343,0.093107918,0.08409447,0.068988283,0.084092819,0.124179864,0.155405279,0.110794355,0.121432198,0.138298257,0.161114993,0.182287288,0.179854294,0.188385313,0.162259311,0.239539244,0.235388259
93,0.032422079,0.037132721,0.036476837,0.049240806,0.040324585,0.0388267,0.038391337,0.04995468,0.048762761,0.038804953,0.067702932,0.059182614,0.072078234,0.046544065,0.071794448,0.095912517,0.086712064,0.071284758,0.08680059,0.127841425,0.159691421,0.114248667,0.125189057,0.142456809,0.165812259,0.18738129,0.18500791,0.193748884,0.167178299,0.245788696,0.241688907
94,0.033397313,0.038221001,0.037573502,0.050663685,0.041557777,0.040043316,0.039623487,0.051498632,0.050292552,0.040094985,0.069755117,0.061049994,0.074303766,0.048130504,0.074069164,0.09876563,0.089377851,0.073628871,0.089560923,0.131561874,0.164036381,0.117764825,0.129011491,0.146683151,0.170579879,0.192543761,0.190234225,0.199186181,0.172175818,0.252103781,0.248059836
95,0.034390577,0.039328507,0.038690352,0.052110849,0.042814198,0.041283761,0.040880681,0.05307188,0.051852083,0.041412652,0.071844409,0.062953634,0.07657054,0.049751967,0.076387774,0.101667288,0.092091943,0.076020885,0.092373985,0.135341023,0.168439663,0.121342805,0.132899385,0.150976983,0.175417282,0.197773873,0.195532426,0.204696269,0.177251282,0.258482912,0.254499446
96,0.03540198,0.040455332,0.039827501,0.053582385,0.044093982,0.042548192,0.042163101,0.054674582,0.05344153,0.042758185,0.073970934,0.06489372,0.078878698,0.051408749,0.078750458,0.104617501,0.094854434,0.078461051,0.095239924,0.139178658,0.172900741,0.124982555,0.136852592,0.155337969,0.180323859,0.203070763,0.200901655,0.210278167,0.182404057,0.264924458,0.261006088
97,0.036431627,0.041601569,0.04098506,0.055078378,0.045397263,0.043836765,0.043470929,0.056306888,0.055061061,0.044131812,0.076134807,0.066870432,0.081228372,0.053101141,0.08115739,0.107616268,0.097665405,0.080949606,0.098158876,0.143074541,0.177419066,0.128684,0.140870935,0.159765741,0.185298965,0.208433527,0.206341011,0.215930849,0.187633461,0.271426748,0.267578066
98,0.037479621,0.042767307,0.042163138,0.056598909,0.046724167,0.045149631,0.044804342,0.057968947,0.05671084,0.045533756,0.078336136,0.068883942,0.083619684,0.054829427,0.083608726,0.110663571,0.100524922,0.083486773,0.101130953,0.147028411,0.18199406,0.132447036,0.144954207,0.164259897,0.190341912,0.213861223,0.211849549,0.221653243,0.192938763,0.277988069,0.274213634
99,0.038546063,0.043952634,0.043361842,0.058144053,0.048074822,0.046486937,0.046163514,0.059660899,0.058391027,0.046964234,0.080575017,0.070934413,0.086052743,0.056593885,0.086104616,0.113759376,0.103433035,0.086072763,0.104156255,0.15103998,0.186625123,0.136271536,0.149102172,0.168820001,0.195451979,0.219352874,0.217426282,0.227444232,0.198319186,0.284606667,0.280911003
100,0.039631054,0.045157634,0.044581275,0.059713883,0.049449349,0.047848827,0.047548614,0.06138288,0.060101775,0.048423463,0.082851543,0.073022,0.08852765,0.058394787,0.088645195,0.116903633,0.106389782,0.088707771,0.10723486,0.155108939,0.191311626,0.140157343,0.153314562,0.173445583,0.200628403,0.224907462,0.223070182,0.233302655,0.203773902,0.291280751,0.287668339
101,0.04073469,0.046382389,0.045821539,0.061308468,0.050847867,0.049235444,0.048959808,0.063135022,0.061843233,0.049911653,0.085165792,0.075146851,0.091044493,0.060232396,0.091230585,0.120096279,0.109395181,0.091391979,0.11036683,0.15923495,0.196052918,0.144104276,0.15759108,0.178136141,0.205870384,0.230523933,0.228780176,0.239227306,0.209302037,0.298008493,0.294483761
102,0.041857065,0.04762698,0.047082731,0.062927874,0.052270491,0.050646924,0.050397258,0.06491745,0.063615542,0.05142901,0.087517838,0.077309106,0.09360335,0.06210697,0.093860898,0.123337231,0.112449237,0.094125554,0.113552208,0.163417654,0.200848319,0.148112126,0.161931396,0.182891138,0.211177085,0.236201198,0.234555152,0.245216935,0.214902666,0.304788028,0.301355351
103,0.042998274,0.048891484,0.048364949,0.064572162,0.053717333,0.052083401,0.051861124,0.066730284,0.065418839,0.052975735,0.089907744,0.079508894,0.096204289,0.064018758,0.096536232,0.126626393,0.115551941,0.096908648,0.116791018,0.167656666,0.205697128,0.152180658,0.166335151,0.187710003,0.216547632,0.241938132,0.240393955,0.251270252,0.220574821,0.311617457,0.308281147
104,0.044158406,0.050175975,0.049668284,0.066241388,0.055188501,0.053545005,0.05335156,0.068573638,0.067253257,0.054552026,0.092335563,0.081746339,0.098847364,0.065968004,0.099256672,0.129963653,0.118703265,0.099741398,0.120083267,0.171951577,0.210598616,0.156309608,0.170801955,0.192592131,0.221981112,0.247733571,0.24629539,0.257385921,0.226317483,0.318494845,0.315259147
105,0.045337551,0.051480528,0.050992827,0.067935607,0.056684101,0.055031864,0.054868716,0.070447621,0.069118921,0.056158075,0.094801341,0.084021553,0.101532619,0.067954943,0.102022292,0.13334888,0.121903167,0.102623927,0.12342894,0.176301953,0.215552031,0.160498688,0.175331386,0.197536886,0.227476578,0.253586322,0.252258224,0.263562568,0.232129586,0.325418229,0.322287314
106,0.046535795,0.05280521,0.052338667,0.069654867,0.058204233,0.0565441,0.056412739,0.072352337,0.07101595,0.05779407,0.097305113,0.086334642,0.104260089,0.069979801,0.104833151,0.136781931,0.125151589,0.105556341,0.126828006,0.180707336,0.220556599,0.164747579,0.179922992,0.202543595,0.233033044,0.259495151,0.258281181,0.269798776,0.23801002,0.332385612,0.329363571
107,0.047753221,0.054150091,0.053705888,0.071399216,0.059748996,0.058081832,0.057983771,0.074287882,0.072944459,0.059460194,0.099846906,0.088685702,0.107029793,0.0720428,0.107689296,0.140262643,0.128448457,0.108538731,0.130280412,0.185167243,0.225611519,0.169055938,0.184576289,0.207611555,0.238649489,0.265458797,0.264362949,0.276093088,0.243957624,0.33939497,0.336485808
108,0.048989911,0.055515234,0.055094572,0.073168694,0.061318483,0.059645176,0.059581952,0.076254349,0.074904555,0.061156624,0.102426737,0.09107482,0.109841741,0.074144151,0.11059076,0.143790839,0.131793679,0.111571173,0.133786088,0.189681169,0.230715967,0.173423393,0.189290763,0.212740027,0.244324856,0.271475961,0.270502177,0.282444008,0.249971196,0.346444249,0.343651882
109,0.050245947,0.056900703,0.056504799,0.074963338,0.062912785,0.061234243,0.061207415,0.078251824,0.076896341,0.062883533,0.105044613,0.093502075,0.112695932,0.076284057,0.113537565,0.147366326,0.13518715,0.114653726,0.137344943,0.19424858,0.235869098,0.177849544,0.194065868,0.217928241,0.250058053,0.277545313,0.276697475,0.288850003,0.256049485,0.35353137,0.350859616
110,0.051521403,0.058306557,0.057936645,0.076783184,0.064531987,0.062849141,0.06286029,0.080280386,0.078919913,0.06464109,0.107700534,0.095967536,0.115592352,0.078462714,0.116529716,0.150988893,0.138628746,0.117786432,0.140956866,0.198868924,0.241070043,0.182333964,0.198901027,0.223175393,0.255847954,0.283665493,0.282947419,0.2953095,0.262191197,0.36065423,0.358106806
111,0.052816357,0.059732854,0.059390184,0.078628259,0.066176175,0.064489974,0.064540704,0.08234011,0.08097536,0.066429457,0.110394488,0.098471263,0.118530975,0.080680309,0.119567207,0.154658314,0.142118327,0.12096932,0.144621725,0.203541619,0.246317909,0.186876199,0.203795632,0.228480648,0.261693397,0.289835108,0.289250548,0.301820892,0.268394992,0.367810702,0.365391217
112,0.05413088,0.061179647,0.060865487,0.080498591,0.067845425,0.066156841,0.066248776,0.084431064,0.083062767,0.068248791,0.113126454,0.101013306,0.121511764,0.08293702,0.122650017,0.158374346,0.145655738,0.124202399,0.148339372,0.208266065,0.251611783,0.191475767,0.208749046,0.233843136,0.267593187,0.296052737,0.295605365,0.308382535,0.274659489,0.374998637,0.372710588
113,0.055465043,0.06264699,0.062362622,0.0823942,0.069539814,0.067849838,0.067984625,0.08655331,0.08518221,0.070099244,0.115896402,0.103593708,0.124534668,0.085233018,0.125778112,0.16213673,0.149240807,0.127485661,0.152109635,0.213041633,0.25695073,0.19613216,0.2137606,0.239261958,0.273546097,0.302316927,0.30201034,0.314992751,0.28098326,0.382215867,0.380062633
114,0.056818914,0.064134932,0.063881654,0.084315105,0.071259413,0.069569057,0.069748362,0.088706903,0.087333761,0.071980963,0.118704292,0.1062125,0.127599626,0.087568463,0.128951444,0.165945191,0.152873343,0.130819084,0.155932322,0.217867673,0.262333793,0.200844839,0.218829592,0.244736182,0.279550867,0.3086262,0.30846391,0.321649827,0.287364839,0.389460205,0.387445044
115,0.058192559,0.065643519,0.065422645,0.086261317,0.07300429,0.071314586,0.071540095,0.090891894,0.089517484,0.073894089,0.121550074,0.108869705,0.130706565,0.089943506,0.13216995,0.169799435,0.156553142,0.134202627,0.159807222,0.222743514,0.267759994,0.205613241,0.223955294,0.250264844,0.285606204,0.314979047,0.314964477,0.328352019,0.293802714,0.396729448,0.394855491
116,0.059586041,0.067172795,0.066985654,0.088232848,0.074774508,0.073086507,0.073359928,0.093108326,0.091733438,0.075838757,0.124433689,0.111565336,0.133855397,0.09235829,0.135433554,0.173699157,0.160279981,0.137636232,0.163734104,0.227668457,0.273228337,0.210436775,0.229136944,0.255846951,0.291710785,0.321373935,0.321510416,0.335097553,0.300295338,0.404021378,0.402291624
117,0.060999421,0.068722803,0.068570737,0.090229702,0.076570127,0.074884901,0.075207958,0.095356237,0.093981675,0.077815097,0.127355067,0.114299396,0.137046025,0.094812949,0.138742165,0.177644029,0.16405362,0.141119824,0.167712715,0.232641783,0.278737803,0.215314821,0.234373753,0.261481477,0.297863255,0.327809304,0.328100068,0.341884623,0.306841118,0.411333763,0.409751075
118,0.062432757,0.07029358,0.070177948,0.09225188,0.078391203,0.076709841,0.077084281,0.097635657,0.096262239,0.079823233,0.130314129,0.117071878,0.140278337,0.097307606,0.142095679,0.181633713,0.167873804,0.144653308,0.171742781,0.237662751,0.284287355,0.220246734,0.239664899,0.267167367,0.304062231,0.334283569,0.334731746,0.348711393,0.313438426,0.418664362,0.417231463
